8,12,18,745263
33,45,56,745264
57,76,91,745024
6,9,15,748746
12,18,26,748745
27,37,47,748755
51,68,82,637747
5,8,13,637749
18,25,33,637751
14,20,28,671990
53,71,87,671989
92,123,144,381061
4,6,10,283763
24,33,43,721245
4,7,12,383040
71,95,113,632043
6,10,17,721246
11,17,25,636841
5,9,15,639249
6,10,16,796259
39,54,67,632755
8,12,18,650643
26,35,45,641425
53,71,85,381060
3,6,11,641423
55,74,88,641427
27,37,47,644701
81,108,128,641637
2,3,7,645315
6,10,16,674492
13,19,28,662676
27,38,50,669652
188,249,287,884790
18,25,36,669651
55,74,91,661929
4,7,14,661898
87,117,137,643797
101,135,159,984693
3,6,10,643793
0,0,0,643799
35,48,59,643795
39,53,65,645431
112,149,173,651992
9,14,22,645284
46,62,76,646828
14,21,29,646644
108,144,168,646643
5,8,14,645430
0,0,0,646319
17,24,34,647322
57,77,94,677982
0,0,0,653106
11,16,24,657251
9,14,22,965435
0,0,0,656194
88,118,138,646398
33,46,57,706788
49,66,80,647141
10,15,22,646606
70,94,112,646605
0,0,0,962337
32,45,57,646604
8,12,17,654374
20,28,35,649842
48,65,77,654373
82,110,131,649841
76,102,123,652299
13,19,29,651221
29,41,54,651705
175,232,268,885133
4,6,11,796253
11,16,22,654325
31,43,53,654324
0,0,0,381701
84,111,130,857305
3,6,11,654326
44,60,72,864984
54,73,87,394372
0,0,0,723135
24,34,45,692006
14,21,29,692009
3,6,11,723137
27,37,48,656891
10,14,21,656890
21,30,40,382079
97,129,151,677505
9,13,20,658402
68,92,109,658401
29,40,52,658400
10,15,22,659210
3,5,9,381700
50,68,82,659148
142,188,217,659110
88,117,136,308417
9,13,20,360303
33,45,55,308416
88,117,137,659495
9,13,20,659612
32,44,56,659652
94,126,147,913135
15,22,31,659684
129,170,198,659683
53,72,87,659681
4,7,13,671311
36,49,61,914257
23,31,41,661219
0,0,0,743540
7,12,18,661019
56,76,91,662080
99,132,153,662524
156,206,237,1128957
11,16,23,662526
42,57,69,662525
78,105,125,663565
34,47,60,664215
12,17,26,663564
10,15,22,924333
33,45,57,719514
162,214,248,665659
11,16,24,667786
144,191,220,672779
62,84,101,667785
150,199,230,725224
8,13,20,666200
3,6,12,870354
60,81,98,847322
30,42,53,666600
7,11,18,667140
82,109,128,667141
5,9,15,381597
22,31,42,667142
11,16,24,670488
40,55,68,668729
0,0,0,669557
19,28,37,395124
72,97,115,668727
0,0,0,668854
7,11,17,668855
16,24,32,668857
182,240,276,711786
40,55,68,395125
145,192,221,668856
0,0,0,669920
141,187,215,674176
48,64,78,674175
9,13,19,674177
135,179,208,674460
20,28,37,683687
7,11,16,675447
7,11,17,408475
93,124,147,678396
43,58,71,680719
103,137,160,678460
12,18,25,685904
81,108,127,683222
8,13,20,680390
34,46,58,680389
3,6,11,682115
21,30,40,572835
38,51,63,309582
103,138,162,309584
59,79,94,314892
7,10,16,309583
12,17,25,927964
212,280,320,689769
49,66,81,927962
208,274,313,688307
36,49,61,714182
94,125,147,702990
11,16,23,691738
236,311,356,763657
9,14,22,573749
26,36,46,683857
6,9,15,683856
175,230,263,798208
72,97,115,684452
15,22,30,737601
86,114,134,683397
4,7,12,894354
35,48,60,892179
4,7,12,927961
31,42,53,683578
49,65,79,804130
8,12,18,683576
99,132,155,927963
0,0,0,686216
31,43,53,686215
65,88,104,686708
53,72,88,564542
114,152,179,433150
16,22,31,999716
152,200,231,999714
84,111,131,690293
41,55,68,718199
4,7,12,999715
34,47,58,311120
9,13,20,311121
3,5,10,311119
147,195,226,725897
171,226,261,1192532
11,17,24,375581
0,0,0,691267
31,43,53,691273
6,11,18,691392
21,30,41,691391
40,54,66,709257
9,14,21,723052
178,235,270,735806
84,113,133,703209
232,307,353,692640
104,139,163,693320
4,7,12,710980
37,50,62,694150
131,174,201,694152
10,15,22,694153
0,0,0,694151
27,37,48,694245
58,78,93,711736
4,7,13,694244
8,12,19,694246
14,20,27,694477
31,43,54,694476
74,98,116,703513
5,9,14,694475
88,117,138,694589
12,17,24,694590
35,48,60,694588
130,172,201,695556
0,0,0,695667
43,58,70,382539
47,63,77,961773
0,0,0,899909
93,124,146,899045
5,9,15,902062
31,43,55,695666
62,83,98,388297
3,5,9,384379
8,13,19,317000
9,14,20,389981
71,95,112,709479
45,61,74,699264
22,31,40,702961
11,17,24,699263
5,7,13,699262
3,6,10,1065250
33,45,57,700974
9,14,21,700976
67,90,107,700975
10,15,21,1064495
19,27,36,384380
15,22,31,706188
6,10,17,706187
100,133,158,704075
35,48,62,702841
134,178,206,705695
44,59,72,703723
12,17,25,729013
94,125,146,703146
38,51,64,746949
113,151,176,713130
93,124,145,746951
11,16,24,746952
261,345,393,713131
305,402,458,713128
4,7,13,746950
5,7,13,395284
111,148,173,967643
41,56,70,968805
10,15,22,703897
43,59,74,703896
117,155,181,375580
7,11,18,315293
19,27,36,315291
70,94,111,315292
22,30,38,391999
0,0,0,392001
108,144,170,708015
0,0,0,992414
30,42,54,736928
200,265,304,747621
60,80,97,736929
9,13,21,992443
137,182,212,736931
5,9,15,736927
16,23,31,736930
92,123,145,708663
26,36,47,992444
2,4,7,286735
10,14,20,802002
3,5,8,802000
24,33,42,802001
10,14,21,712086
30,41,52,712085
150,199,230,1001677
16,22,30,319111
22,31,39,286838
2,4,8,318072
0,0,0,321418
10,15,21,318070
54,73,87,318068
0,0,0,318069
43,58,70,285249
9,13,18,286738
70,95,113,992415
0,0,0,713956
94,126,147,742429
175,231,265,741601
6,9,15,713953
14,20,27,713957
59,79,95,713954
0,0,0,716207
13,18,25,716208
28,39,48,716937
6,9,14,715419
0,0,0,720094
11,16,23,726056
37,51,62,726055
0,0,0,717102
102,135,158,726520
9,14,20,718036
22,31,40,974435
7,11,18,974436
85,114,135,718401
3,6,10,974434
7,11,18,427175
6,9,15,718572
0,0,0,718534
32,44,56,718503
12,17,25,718843
90,119,140,718842
32,44,55,719602
4,7,13,718841
0,0,0,756710
0,0,0,756694
137,182,210,718998
76,101,119,754175
13,19,26,756711
45,61,74,719963
9,13,19,719965
131,173,199,719964
7,11,17,318077
32,44,55,318076
54,73,89,318075
28,39,48,318074
45,61,74,720562
14,20,27,720558
99,132,154,720560
77,103,121,720556
149,197,228,720557
29,40,51,449738
5,8,13,720553
6,9,15,720573
7,11,18,720576
37,51,62,720574
80,107,126,720575
10,15,22,722087
99,131,153,721998
40,54,66,721999
17,24,33,723149
138,182,211,723148
68,91,108,723147
4,7,13,723304
5,8,14,725342
91,121,142,724148
16,23,32,724150
137,182,210,724151
260,342,390,724149
54,72,88,724147
10,14,21,397397
78,105,125,754399
18,25,34,397394
30,42,53,726079
5,9,15,726205
13,19,27,726169
53,72,86,397396
24,34,46,728289
11,17,25,728291
57,77,94,728290
69,92,109,322867
46,62,75,319390
10,14,21,323001
3,6,11,320800
3,6,12,382544
85,114,135,746614
40,55,69,778353
17,25,34,779139
97,129,153,730528
6,9,16,779419
16,23,33,739104
4,8,15,747183
0,0,0,1038662
5,9,15,732405
49,66,79,732382
14,21,29,732475
10,15,21,768222
50,67,81,734320
24,34,44,734373
70,93,111,739982
5,9,15,744490
2,4,7,986693
32,44,55,740038
13,20,28,843604
148,196,225,735817
16,22,30,735818
5,9,15,759377
57,77,92,742482
0,0,0,748488
11,16,23,748486
42,56,69,748487
10,14,21,986883
20,27,36,320007
7,11,18,320006
4,7,13,392717
47,64,77,746822
6,10,16,746827
16,22,30,747141
109,145,169,998445
32,44,55,738640
28,39,49,737816
12,17,24,737815
43,59,72,738661
52,70,85,392718
14,20,28,998444
8,13,19,739936
32,43,54,744779
86,115,135,739841
26,36,45,739854
8,12,18,739855
4,7,13,761310
33,45,57,743341
0,0,0,749179
11,16,23,392719
5,8,14,998442
82,109,129,751916
0,0,0,743775
3,5,9,743774
47,64,77,998443
42,57,70,320154
4,7,13,320155
107,142,165,323459
9,14,20,746129
28,39,48,750516
15,21,29,392972
33,46,57,751219
49,66,80,800539
102,135,158,746130
25,35,45,755764
37,50,63,750959
87,116,136,750774
0,0,0,750960
53,71,86,752508
43,58,71,752458
102,136,158,751780
5,8,13,751932
15,21,29,752419
5,8,12,752776
139,184,213,752775
10,14,21,752778
6,9,14,392973
47,63,77,752777
18,26,34,754033
9,13,20,754034
4,7,12,754040
5,7,12,753644
48,64,77,753218
101,135,156,753220
16,22,30,753219
37,51,63,753768
156,207,238,753769
9,13,20,753859
63,84,99,756698
31,43,53,755935
10,15,21,755234
4,7,12,756980
32,44,56,758535
15,21,29,1002504
7,11,18,756700
22,31,40,756699
0,0,0,1104774
0,0,0,758532
41,56,70,758531
112,148,172,758198
77,103,121,393291
26,36,46,758598
12,17,25,758599
4,7,12,758597
6,10,16,916729
150,199,230,766727
70,94,112,902771
35,48,61,903457
13,19,27,916730
190,251,288,782953
0,0,0,394019
9,14,20,1207644
109,146,171,905576
252,332,379,767046
10,15,21,393292
11,16,23,767308
97,128,150,767309
49,66,80,767310
151,200,231,767311
4,6,12,1002540
99,132,155,767640
74,99,117,1002503
407,535,606,1001780
44,59,73,769268
12,18,26,769867
112,149,174,1002502
39,53,65,769866
124,165,191,769868
16,23,32,770128
6,9,15,770125
394,518,587,770129
0,0,0,770127
143,190,219,770126
67,90,107,770124
306,403,458,789784
15,22,30,771808
22,31,40,1207643
5,8,14,771861
138,182,210,770372
55,73,88,774807
3,6,11,470302
15,22,30,321664
94,125,146,770840
12,17,24,770842
39,53,65,770841
10,14,21,393810
56,75,89,771271
80,107,126,771272
11,16,23,771273
32,43,54,393809
59,79,94,772148
3,6,11,772340
12,18,26,772318
24,34,44,784535
5,8,14,393807
0,0,0,772682
11,16,23,785403
101,135,157,772683
168,223,257,772685
18,26,35,393808
92,123,144,774224
10,14,21,777121
210,278,318,774837
0,0,0,777052
10,14,20,779724
64,86,103,778541
26,36,45,778633
9,14,20,778876
39,53,65,778875
15,21,28,1128953
36,49,61,780899
11,16,23,780733
104,138,161,780992
5,8,13,785674
156,206,236,784054
0,0,0,785226
97,129,150,785227
14,20,28,785209
139,184,212,784842
13,18,26,784841
51,68,82,785378
103,137,160,784840
0,0,0,793234
5,8,14,1128018
18,25,35,785408
4,6,12,785407
5,9,16,805282
14,20,28,799922
231,305,348,785580
45,61,76,791833
134,178,206,790529
38,51,63,1127378
83,111,130,790664
43,58,70,787929
12,17,23,787930
182,240,275,830047
66,88,105,411579
6,10,17,830046
0,0,0,830044
73,99,118,830045
4,7,12,789826
14,20,28,789828
43,59,71,789825
85,113,133,789905
152,200,231,789827
89,119,142,790181
30,42,53,405405
12,17,25,1014342
30,42,53,396838
0,0,0,1014447
84,112,132,415860
33,45,57,418471
53,72,87,1013168
20,28,37,1016490
32,44,54,321978
8,12,19,352168
3,5,10,332782
26,36,47,792788
7,11,18,792789
0,0,0,792787
6,9,15,793122
77,103,121,1207642
127,169,196,1163515
17,25,34,793121
56,75,90,813108
80,107,126,793308
11,16,23,794138
4,7,13,403537
27,37,46,796761
10,15,23,400099
35,48,59,793652
9,14,20,793389
55,74,89,793385
66,88,104,814598
30,41,52,797205
13,19,26,802229
5,8,14,801751
12,17,24,399975
41,56,68,400120
6,9,16,1016101
90,121,143,1016103
83,112,133,795971
16,24,33,1016104
240,316,362,797527
45,61,76,1016102
15,22,30,363105
138,183,211,364220
121,160,186,414908
72,96,114,798270
4,7,12,813120
10,15,22,802909
36,48,60,809751
166,220,252,798950
38,52,63,804178
7,11,17,798952
134,178,205,798949
107,143,166,798976
17,23,32,798951
19,27,36,803857
6,10,16,803859
54,72,87,803858
14,20,29,802125
91,121,142,801583
31,43,55,802124
5,8,15,802123
13,19,27,801649
5,8,13,802129
33,45,57,801047
9,14,20,802365
60,80,95,835098
19,27,35,802296
7,11,19,805150
25,36,47,802867
71,96,115,802866
12,18,25,803578
127,168,195,988474
183,242,278,803703
31,43,55,289300
6,9,15,1080725
46,62,76,803702
4,7,12,820912
8,13,20,304425
46,63,77,809543
103,138,161,804001
0,0,0,805972
85,114,134,818950
34,47,59,813436
143,189,220,805976
0,0,0,813431
39,52,64,323954
177,234,268,285623
8,13,19,323955
104,139,163,807081
45,61,76,808922
17,25,34,822561
5,9,15,822560
48,65,79,807584
23,32,42,807583
6,10,16,807585
3,6,10,400121
0,0,0,813392
229,301,344,1087088
39,53,66,807837
12,17,24,918985
83,110,130,807836
110,146,170,1023089
5,9,16,860715
3,5,11,860716
6,9,15,400117
14,20,27,1023090
46,62,75,404544
9,14,21,814665
75,101,120,813434
27,37,47,814070
20,27,36,405007
340,448,508,1023071
11,16,23,816515
53,72,86,1023088
56,75,90,819180
38,52,64,815523
383,504,571,1021312
4,7,13,1024191
2,3,7,342602
11,16,23,338760
7,11,17,342173
32,44,55,338733
20,28,37,400063
43,58,71,822080
5,8,14,822081
11,17,24,822082
61,82,98,823729
9,14,21,822568
24,34,43,823358
3,6,10,968400
46,62,76,1037223
336,442,500,823842
4,7,12,1035142
13,19,27,1035811
156,207,238,829747
9,14,21,824274
38,52,64,824273
106,141,164,823920
13,19,27,847655
4,7,13,825656
80,106,125,825237
126,167,193,825238
38,52,64,829161
176,233,269,1028171
95,127,148,1035810
88,118,139,829151
0,0,0,832100
47,63,77,829150
45,61,74,829741
83,111,130,829742
11,17,23,829740
84,113,134,400353
0,0,0,851319
35,47,59,851318
97,129,151,1167077
157,208,240,832915
59,79,95,854005
5,9,15,863114
14,20,29,863379
31,43,54,932236
103,136,159,862778
5,8,13,1030926
9,14,21,872751
205,270,309,834266
33,45,57,834371
110,147,171,862667
146,193,223,834370
14,20,29,834372
43,59,72,860097
5,8,14,837833
74,99,117,1030928
35,48,59,1167078
15,22,31,836173
10,15,23,856052
31,44,56,836174
25,34,44,927507
109,144,168,836662
70,94,111,901488
160,211,243,1030909
44,59,72,836721
0,0,0,1167079
10,15,22,836251
129,171,198,840232
49,66,80,836763
131,174,200,836764
4,7,12,838074
11,17,24,836774
10,15,22,408911
6,10,16,839940
16,23,31,839155
0,0,0,408198
44,60,73,839152
90,121,142,839153
128,170,197,841922
12,17,25,841924
0,0,0,841923
9,14,21,845200
26,36,46,845162
48,65,80,843707
69,94,113,844656
0,0,0,847379
17,25,34,888990
248,327,373,893899
6,9,16,849276
145,192,223,865372
14,20,28,863173
34,46,58,864824
51,69,83,856266
83,111,130,862591
4,7,12,862590
7,11,19,625675
4,8,14,628107
51,68,82,866194
19,26,33,866195
6,9,13,866196
34,46,58,331961
2,4,8,362419
9,14,20,331962
82,109,128,948432
36,49,61,884655
10,14,22,943922
0,0,0,866798
126,167,194,1208071
113,151,178,437946
10,15,22,867414
39,53,65,867399
4,6,11,867415
66,89,107,691494
4,7,12,869920
0,0,0,625673
13,19,26,869923
31,43,54,869921
53,72,87,869922
436,572,646,992512
186,246,282,871129
2,4,8,1063125
32,44,56,884692
108,144,168,884693
11,16,24,916207
13,19,28,1035001
4,7,12,1214565
36,50,63,1061484
5,8,15,1035000
90,121,144,888023
41,57,71,888022
13,19,27,890799
35,47,59,890797
5,8,14,890821
82,109,128,890798
155,205,236,895083
20,27,36,895669
51,69,83,896544
7,11,16,895668
108,143,166,895326
95,127,150,1034385
11,16,23,897254
38,52,64,897255
71,95,113,897142
185,244,278,996296
39,53,65,899135
0,0,0,899137
5,8,14,902755
116,154,179,899136
107,143,168,949721
9,14,23,930174
4,8,14,936274
38,52,65,900445
4,7,13,901048
64,86,102,901047
16,23,31,901051
117,155,180,901049
0,0,0,901050
41,56,70,905136
5,8,14,959623
76,102,121,423475
17,24,34,959464
163,216,250,1038482
8,12,18,908242
20,29,37,908243
9,13,20,423476
99,132,154,908398
51,68,82,908241
9,14,20,360809
34,46,57,360791
2,4,8,360806
40,55,66,360790
137,181,210,947679
15,21,28,909506
4,7,13,910999
43,58,71,909504
104,138,160,909508
174,231,265,909507
92,123,145,911342
47,64,78,911887
7,11,18,911849
2,4,9,916281
10,15,22,911603
129,171,198,911602
40,54,66,914001
56,75,91,912232
117,156,182,911652
81,108,127,956012
29,40,51,951048
63,85,102,952616
10,15,21,952615
116,154,180,917452
42,57,70,930332
9,14,21,921512
0,0,0,1065675
124,165,193,1035275
0,0,0,922368
4,7,13,922367
8,12,19,922370
53,72,87,922369
6,9,14,1108653
13,19,28,409621
9,13,19,923007
33,45,56,923006
4,7,12,923924
11,16,23,924246
34,46,59,924383
39,53,66,409195
6,9,15,924789
73,98,118,407642
2,4,9,924788
17,24,33,931447
5,9,15,987513
44,59,73,926794
0,0,0,925360
12,18,25,927050
0,0,0,927048
118,156,181,927052
147,195,225,927051
5,8,13,927049
22,31,39,369690
16,23,31,938385
0,0,0,964617
147,194,224,936047
58,78,94,937378
5,9,15,982008
24,34,43,411750
0,0,0,940400
44,61,76,1086583
107,143,168,940913
68,92,109,1214518
77,103,121,424757
3,5,11,1086582
4,7,12,341841
0,0,0,979071
43,58,71,979070
170,225,260,1045859
81,108,127,941425
170,224,258,941423
0,0,0,941424
12,18,25,941426
9,14,20,426309
0,0,0,942191
68,91,107,942150
9,13,20,1042394
4,7,12,942137
9,13,21,969954
3,6,12,942626
3,6,10,411559
5,8,14,972611
13,19,27,946822
29,40,51,946820
71,95,113,946821
8,12,18,411561
22,30,40,1047549
97,129,152,947015
35,48,61,958619
3,5,10,1047547
12,18,26,951306
50,68,82,947779
63,84,100,369688
15,22,31,947781
123,163,190,947778
5,9,15,947780
243,320,365,1009933
145,192,222,948538
0,0,0,948536
43,59,71,948535
112,149,173,948537
12,18,25,948539
24,33,42,411560
49,66,81,1047656
10,15,22,1047548
47,64,79,951988
8,12,20,960426
10,15,24,953605
24,34,45,953445
14,20,28,1211618
6,9,14,957837
40,54,66,957836
6,9,15,956194
33,45,56,956193
83,110,129,956128
5,8,14,963157
15,21,30,967067
0,0,0,961991
94,126,147,965345
10,14,21,968206
0,0,0,968204
30,42,53,1013525
45,61,75,1040362
85,114,134,968208
41,55,67,968644
90,119,140,968643
0,0,0,971307
4,7,13,971024
25,35,44,971818
0,0,0,972284
36,50,62,1262677
55,74,89,971655
144,192,223,1019378
50,68,82,1058048
164,218,251,973399
15,22,30,976126
64,85,102,976124
5,8,14,976125
0,0,0,426629
161,214,247,975667
47,64,78,1006357
110,147,172,981646
11,16,23,1058049
0,0,0,978659
107,142,166,1058052
15,22,30,978661
4,7,12,428165
13,20,28,997008
126,168,195,983881
50,69,84,985758
8,12,18,426631
11,16,21,985749
61,82,97,985723
34,46,57,985568
136,181,210,985879
8,13,20,985878
63,84,99,426630
42,58,73,985880
14,20,27,360801
125,166,192,360805
37,50,62,360804
59,80,96,360802
6,10,16,369689
11,17,24,989905
84,111,130,989904
5,7,13,991480
30,41,52,989903
23,32,40,991853
6,9,14,991854
53,71,85,1062483
5,9,15,1016362
0,0,0,997018
108,144,167,1062484
12,18,25,997020
65,87,104,997019
0,0,0,1062482
12,18,25,1062485
66,89,107,1001518
3,6,12,1001516
42,57,70,1001517
15,21,29,1001519
136,180,209,1002341
12,17,25,1002340
33,45,57,1002337
0,0,0,1002339
4,7,13,1002336
37,50,61,1002598
8,12,18,1002596
92,122,143,1002597
9,14,20,343868
19,26,36,344304
77,104,122,343869
6,9,15,346620
0,0,0,344257
11,16,23,1003655
5,8,14,1005239
97,129,151,1022210
32,44,55,1025351
69,93,110,1008972
6,10,16,1026169
