689769,811,98.62
1245015,803,93.12
1054884,798,96.05
893899,784,93.5
774837,761,95.97
871129,740,97.18
1242032,738,96.55
464291,736,95.35
803703,729,97.48
834266,721,94.09
350094,717,94.08
584403,713,93.31
741601,707,97.27
429550,702,98.79
1017927,696,96.25
1262289,687,92.79
1028171,670,96.4
996296,656,97.81
1047286,648,97.81
767311,647,98.12
798208,628,97.42
829747,625,97.86
784054,619,99.24
772685,611,95.85
484669,607,95.21
1023071,1138,93.25
767046,927,98.82
532796,922,93.7
1217803,910,98.33
847379,888,93.47
763657,868,95.07
1009933,854,95.5
1087088,836,96.65
450104,835,93.79
893899,822,94.14
429552,819,95.39
689769,814,98.75
1174927,770,92.38
724149,760,92.52
1055022,760,94.66
1171715,752,96.1
1054884,751,95.41
464291,745,95.8
871129,734,97.62
834266,729,95.35
1052579,718,90.94
774837,708,94.34
429550,702,98.71
646319,685,96.1
830047,669,98.69
688307,657,91.98
429548,655,90.77
1263100,649,99.25
1118574,642,94.27
711786,636,96.33
803703,633,94.89
767046,921,98.66
450104,794,93.18
689769,781,96.99
1009933,778,93.11
532796,744,91.09
1217803,729,92.58
464291,687,93.37
847379,670,90.12
429550,669,97.03
834266,650,92.45
830047,636,97.27
1055022,619,91.21
1066383,614,97.44
784054,613,98.4
1262289,606,91.64
767046,890,96.51
689769,757,96.5
830047,651,97.46
975667,638,97.36
767046,918,98.62
1009933,801,93.56
1217803,798,94
689769,770,96.83
1054884,760,94.32
450104,727,91.82
724149,714,90.29
1055022,692,93.21
464291,672,92.91
91913,661,97.64
975667,652,98.69
1087088,635,91.12
834266,634,92.36
996296,616,95.54
767046,857,95.61
1217803,820,94.85
689769,771,96.35
830047,639,96.28
975667,633,97.31
798208,612,95.79
1263100,583,95.77
103281,650,98.12
992512,1297,91.73
1023071,1150,93.29
532796,999,95.27
847379,995,95.32
724149,947,94.06
767046,920,98.84
1217803,891,97.2
1009933,861,96.29
1087088,850,97.59
763657,850,93.56
893899,848,95.05
450104,830,94.2
1254093,819,94.11
429552,809,95.44
689769,806,98.52
789784,792,92.06
1052579,787,92.52
1055022,784,96.36
1054884,784,96.08
1021312,783,90.4
1174927,780,93.49
834266,750,96.13
1252228,731,97.73
464291,730,95.07
774837,726,93.88
747621,714,92.66
1294900,711,93.14
1216881,709,89.68
1262289,689,94.61
1242032,685,95.69
429550,685,98.11
688307,677,93.18
1245015,676,91.98
975667,664,99.25
646319,662,95.72
871129,654,95.53
1095862,652,96.64
830047,649,97.86
1190555,640,95.51
798208,633,96.84
1249423,626,96.09
996296,623,95.89
767311,622,96.76
1171715,621,92.94
1101191,617,94.62
689769,567,91.66
577429,421,93.5
767046,913,98.25
450104,749,92.96
1009933,706,92.9
830047,651,97.59
774837,553,89.49
91913,660,97.74
103281,618,96.89
345189,585,95.94
767046,576,90.26
152561,696,96.07
91913,679,99.11
103281,652,98.6
345189,647,98.9
374405,528,97.4
975667,566,95.38
767046,750,91.9
689769,691,92.95
975667,597,95.2
1101044,536,97.68
830047,489,92.65
983881,483,95.87
992512,1480,93.98
1023071,1139,94.45
847379,1031,96.71
724149,1023,97.3
532796,1016,95.28
767046,932,99.32
770129,916,90.29
1009933,905,97.59
1052579,897,95.22
763657,872,95.35
450104,869,96.41
1217803,863,96.66
1038662,849,95.1
1087088,843,97.05
901050,836,96.04
692640,831,94.94
1216881,826,92.35
689769,817,99.04
1174927,814,93.44
747621,803,95.28
429552,797,95.29
429548,788,92.87
1181795,781,91.38
1171715,778,97.34
464291,765,96.71
350094,763,95.22
688307,760,95.62
871129,748,98.13
803703,734,98.03
741601,728,98.05
1262289,726,94.73
1148050,724,93.47
259067,712,92.71
1118574,709,96.68
1095862,709,98.26
1190555,708,98.56
1101191,708,97.1
1017927,707,96.5
884790,698,95.11
941423,695,96.91
735806,677,96.8
711786,677,97.08
517247,672,95.21
1045859,671,96.57
996296,671,99.12
1028171,666,95.26
830047,665,98.63
973399,664,97.06
665659,661,97.73
1047286,656,98.77
798950,655,97
767311,655,98.13
1055358,654,94.07
798208,642,97.69
1254093,638,90.67
909507,634,96.07
772685,632,96.9
494822,630,94.28
1146184,626,92.38
797527,621,91.03
361052,620,97.08
999714,619,97.84
784054,617,98.88
285623,615,95.56
770372,615,99.55
1192532,614,95.89
736931,611,98.82
646319,607,94.21
963330,605,99.29
720557,600,97.29
1128957,593,97.55
1001677,593,95.52
590515,590,97.32
1175036,590,98.48
1087294,589,99.66
767046,826,95.13
689769,769,96.85
784054,577,97.1
767046,826,95.13
689769,769,96.85
784054,577,97.1
767046,640,92.42
767046,813,95.25
1217803,687,92.14
689769,660,93.55
450104,646,90.26
767046,863,96.22
1217803,749,93.44
689769,734,95.17
975667,620,97.27
830047,582,94.69
996296,571,94.25
963330,559,96.49
1217803,822,96.08
1009933,779,93.14
689769,778,97.39
450104,774,93.58
724149,696,90.69
893899,655,91.96
975667,641,98.08
830047,636,96.78
464291,625,92.86
1263100,624,97.88
532796,616,90.91
996296,607,95.53
774837,590,92.67
963330,574,97.73
431260,563,95.6
941423,559,91.87
834266,549,91.31
784054,548,94.4
577429,545,98.45
767046,772,94.36
668856,262,89.08
767046,855,95.76
689769,744,95.68
1217803,646,91.49
975667,618,96.59
830047,585,94.94
152561,675,95.63
91913,673,98.42
767046,894,97.27
1217803,844,96.28
450104,741,91.59
689769,733,95.56
464291,723,94.73
1054884,688,94.28
1055022,676,93.77
975667,666,99.38
830047,657,98.03
429550,651,96.71
1095862,651,95.01
798208,650,97.54
834266,642,92.39
996296,626,95.13
767311,585,94.17
1017266,526,95.18
1044811,512,98.29
927051,505,94.59
619693,495,96.4
1148672,491,95.17
841922,490,97.6
825238,482,98.17
689769,762,97.07
1217803,698,92.75
975667,646,98.3
830047,622,96.88
1009933,619,91.84
1263100,601,97.26
91913,588,95.27
996296,587,94.46
798208,565,95
784054,555,94.88
450104,852,94.34
834266,683,93.63
429550,653,96.3
830047,641,97.37
975667,633,97.55
784054,599,97.98
1263100,591,96.51
753769,552,95.49
834370,550,99.11
767311,549,94.11
770372,546,95.44
1042788,530,94.62
431260,529,95.32
674176,519,97.55
577429,515,96.85
674460,510,97.44
865372,500,96.35
511089,488,97.45
421063,484,96.73
1033166,484,94.94
725897,483,93.82
414908,479,97.27
619693,472,95.02
1087294,470,94.09
836764,464,95.06
557406,457,95.86
375580,454,94.21
767046,895,97
1217803,811,94.38
689769,795,97.96
975667,652,98.71
830047,607,95.37
429550,605,94.73
784054,586,96.64
1054884,583,90.89
871129,562,92.69
963330,557,96.5
464291,554,90.98
1101044,536,97.67
689769,721,94.46
975667,612,96.87
830047,595,95.85
1066383,577,96.26
963330,568,97.19
784054,540,95.33
834370,535,98.09
865372,521,97.15
753769,501,95.15
577429,481,95.36
983881,477,96.88
840232,444,96.58
651992,389,95.61
767046,823,95.03
689769,776,96.58
975667,629,97.38
830047,594,95.16
464291,505,90.3
1033166,484,94.95
985879,468,95.05
431260,435,91.17
1048296,411,94.17
1217803,818,94.68
689769,768,96.87
1009933,758,93.42
975667,645,98.19
830047,604,95.26
1263100,583,95.31
963330,562,96.23
1101044,559,99.19
1087294,535,96.43
372448,531,95.58
753769,518,93.95
674460,504,97.14
767046,815,94.16
464291,547,90.5
372448,517,94.3
992512,1215,91.67
847379,1051,96.46
1023071,974,92.04
724149,956,95
767046,922,98.68
1217803,906,97.71
1174927,890,95.42
893899,879,95.37
1009933,870,95.87
1052579,861,93.08
763657,859,94.32
532796,851,93.28
789784,844,92.1
1254093,840,94.41
1055022,836,96.92
1054884,833,97.5
450104,823,94.76
689769,821,99.47
1294900,801,94.32
1216881,786,91.11
1087088,781,94.93
747621,780,93.12
1038662,773,94.35
774837,753,95.76
429552,750,94.4
464291,748,96.39
649616,745,92.76
834266,744,95.68
1245015,743,92.79
1252228,740,98.39
1242032,739,97.25
1262289,731,94.49
1171715,718,95.52
901050,714,92.67
1017927,714,96.29
871129,702,96.51
1095862,699,97.55
741601,697,97.5
1190555,697,97.83
711786,694,97.15
1324251,693,98.96
692640,693,92.8
429550,692,98.67
517247,691,95.93
803703,684,96.67
646319,684,96.35
1028171,677,96.8
1263478,677,90.8
1017572,674,97.47
1249423,674,98.39
688307,664,94.28
1118574,661,95.59
735806,658,95.7
830047,656,98.22
1029950,656,95.6
973399,656,97.34
884790,656,93.96
1101191,649,95.08
996296,647,97
941423,646,93.88
798208,646,97.75
975667,645,98.23
1047286,641,97.68
798950,634,96.16
665659,633,96.74
1245569,633,97.07
1066383,630,98.56
584403,629,92.16
785580,629,92.35
350094,627,92.11
259067,625,90.19
431260,623,98.56
767311,621,97.07
1038482,621,96.37
784054,618,98.91
1390619,610,95.93
922576,608,95.76
829747,606,97.35
429548,605,91.02
895083,600,98.72
1192532,600,95.45
484669,599,95.79
725224,599,98.29
963330,595,98.94
1148050,595,90.21
999714,592,96.07
1087294,587,99.56
1009227,587,99.38
770372,584,97.8
1168656,583,98.35
689769,650,92.05
823842,1139,93.96
724149,1000,96.14
847379,996,95.66
532796,988,94.11
767046,931,99.26
763657,931,96.28
1174927,924,95.85
1217803,922,98.81
1254093,896,95.09
1052579,888,94.71
450104,868,94.77
1009933,867,96.1
1216881,854,91.91
429552,853,97.06
789784,825,91.94
747621,821,95.43
774837,817,97.07
1055022,813,97.16
785580,812,94.98
1054884,805,96.7
834266,787,96.7
893899,778,93.77
689769,772,96.8
1262289,765,95.42
464291,763,96.64
517247,761,98.25
692640,758,93.4
1038662,744,93.55
871129,735,97.62
350094,735,94.29
649616,734,92.39
1171715,732,95.31
885133,728,97.12
803703,712,97.14
901050,711,92.07
1017927,709,96.03
1101191,695,96.43
1118574,689,96.02
884790,686,94.86
429550,684,97.77
711786,681,96.55
1095862,675,96.78
1028171,670,95.99
1190555,668,97.12
830047,667,98.7
1017572,667,96.52
741601,666,95.51
584403,665,93.31
646319,663,95.36
735806,659,96.07
1148050,659,92.16
767311,659,98.78
973399,653,96.49
1038482,650,97.28
1047286,647,97.91
798208,643,96.96
688307,626,91.42
772685,621,96.13
829747,615,97.77
1045859,611,94.23
784054,611,98.07
798950,610,95.12
259067,609,89.1
753769,606,99.28
484669,606,95.95
361052,605,96.19
421064,604,96.77
1192532,603,95.66
720557,603,96.45
832915,602,97.03
665659,599,95.32
736931,597,98.09
659110,588,97.71
552746,585,98.07
805976,582,97.47
474088,576,99.43
285623,572,92.19
725224,571,96.68
603737,571,97.57
725897,568,97.67
590515,565,96.02
577429,561,99.44
724151,558,97.9
520330,557,97.01
789827,554,94.65
1017820,551,99.6
767046,919,98.43
1217803,844,95.37
689769,802,97.73
847379,777,89.52
450104,740,92.02
464291,733,94.75
1055022,732,92.73
834266,726,94.19
1242032,711,94.54
871129,703,95.81
1054884,694,92.6
975667,670,99.66
429550,664,96.52
830047,644,97.52
1263100,641,98.78
798208,641,96.9
996296,630,95.54
941423,627,93.38
767311,625,96.68
1066383,623,97.99
724149,611,88.01
973399,610,93.65
963330,607,99.4
784054,599,97.08
1038482,588,94.49
646319,582,93.42
753769,580,96.49
1128957,570,96.2
1047286,568,93.87
1087294,568,98.46
1101044,565,99.49
577429,562,99.41
767046,800,94.65
830047,554,94.37
577429,534,97.7
511089,480,97.12
520330,464,94.26
899909,424,97.28
364220,395,90.85
474088,394,91.85
689769,708,93.23
975667,564,94.06
372448,528,95.12
91913,511,93.23
767046,802,94.75
975667,620,96.74
689769,573,91.4
689769,728,94.91
963330,537,95.55
767046,925,98.84
689769,783,97.09
1217803,781,94.46
1009933,741,92.2
450104,721,91.79
429550,655,97.27
464291,652,93.04
830047,630,96.62
724149,629,89.31
871129,621,94.27
996296,612,95.79
1055022,584,91.33
798208,579,95.74
893899,576,89.66
975667,574,95.55
532796,540,88.76
784054,536,94.79
1095862,529,92.69
834370,508,96.2
1262289,505,90.46
741601,502,90.65
674176,488,95.94
532798,474,94.64
767046,898,97.42
689769,745,95.68
975667,639,98.1
830047,607,95.76
784054,595,97.03
834370,554,99.36
753769,546,95.34
1017266,521,95.14
983881,519,98.77
1033166,506,95.83
770372,505,92.26
1017820,505,96.67
911602,504,97.77
871129,504,90.83
718998,493,95.15
674460,492,96.22
1016316,481,94.35
767046,908,98.42
1217803,856,96.36
847379,835,93.12
532796,814,91.42
689769,794,98.12
724149,772,92.52
450104,766,93.04
1054884,760,95.3
1087088,751,94.09
1009933,736,92.8
1055022,734,94.51
1174927,715,91.17
893899,701,92.28
464291,695,93.82
747621,693,91.77
429552,688,93.54
1242032,673,94.66
830047,660,98.43
871129,658,94.65
975667,649,98.62
996296,626,96.64
774837,618,91.81
1190555,614,94.37
429550,614,95.26
767311,612,96.49
1249423,591,95.39
798208,588,95.4
834266,586,92.16
1066383,564,95.65
770372,563,96.55
784054,562,95.52
767046,898,97.22
689769,735,95.55
1033166,510,96.57
911602,470,95.46
865372,452,95.08
1113894,444,96.02
689769,729,95.08
767046,883,96.51
724149,747,91.28
689769,741,95.67
450104,674,91.33
774837,650,93.13
996296,619,95.31
830047,603,95.7
798208,573,95.34
784054,555,95.55
753769,551,96.55
1101044,545,98.2
1087294,542,97.14
577429,537,98.06
464291,523,91.49
963330,515,94.26
871129,515,91.88
834370,510,96.82
1042788,508,94.13
1023071,1135,92.63
992512,1120,89.22
847379,1006,95.17
724149,986,95.66
767046,921,98.82
532796,899,92.83
1217803,892,97.4
763657,859,93.5
1009933,858,95.97
893899,852,94.4
450104,849,94.79
1055022,828,97.54
429552,825,96.58
1054884,821,96.9
1087088,812,96.21
689769,811,98.8
1174927,806,94.01
747621,783,94.29
1052579,773,92.01
834266,762,96.22
1254093,762,92.38
1242032,754,97.44
774837,754,95.59
1101191,737,98.27
871129,730,97.24
464291,730,95.43
901050,722,93
1095862,706,98.19
429550,696,98.65
688307,695,93.44
803703,689,96.81
1118574,688,95.84
1171715,669,94.12
975667,668,99.59
1017927,666,96.19
1249423,664,97.51
735806,664,95.83
830047,661,98.26
1047286,645,97.95
1263100,644,99.23
1294900,641,91.88
789784,639,88.95
711786,632,95.27
1038482,628,96.58
646319,628,95.02
784054,627,99.39
996296,626,96.18
832915,626,97.43
798208,624,97.27
767311,624,97.01
665659,614,95.97
1128957,611,98.55
753769,610,99.49
484669,607,95.31
798950,607,95
963330,603,99.31
725224,598,97.69
770372,592,98.39
895083,589,98.18
1076624,588,97.51
421064,585,95.65
350094,585,91.1
520330,584,98.45
517247,583,92.64
361052,570,94.51
725897,570,97.09
1098253,566,96.49
1002341,566,99.68
1009227,564,98.19
948538,562,99.39
805976,560,96.43
834370,558,99.63
1017266,557,97.85
720557,555,95.11
1033166,555,98.78
552906,552,97.31
474088,552,98.35
784842,550,96.71
1225425,544,97.58
674176,542,99.15
695556,542,98.81
1175036,537,95.96
983881,535,99.82
790529,526,97.35
698185,524,96.65
724151,523,95.28
1148672,521,95.71
619693,519,97.33
925360,519,99.23
866798,516,99.7
909507,515,93.36
769868,511,98.41
568156,509,96.71
1016316,508,97.37
1263478,507,89.86
372448,573,97.02
767046,901,97.44
689769,773,96.47
784054,590,97.41
996296,579,93.49
1087294,542,95.77
1175036,528,95.07
1408345,523,99.27
674460,511,97.47
1042788,508,93.65
911602,507,98.14
825238,484,98.29
511089,467,95.96
1022525,463,96.84
925360,462,95.91
1113894,458,95.45
540060,451,94.99
475287,441,96.43
841922,441,94.32
767046,824,94.93
963330,518,93.78
577429,459,93.24
767046,902,97.47
689769,742,95.44
975667,628,97.11
830047,624,96.16
1263100,612,97.27
963330,574,97.39
798208,554,93.72
1101044,551,98.68
834370,528,97.43
1002341,508,96.63
895083,472,93.13
659110,454,92.72
91913,520,92.1
767046,746,93.37
689769,711,94.12
372448,513,93.79
963330,506,93.28
767046,918,98.54
1217803,805,94.32
689769,789,97.68
450104,693,92.92
1009933,693,91.66
429550,669,96.61
1263100,633,98.44
724149,611,89.03
847379,596,87.88
520330,523,95.22
1122857,483,97.51
1123236,480,93.19
1029795,480,98.82
893899,469,88.98
474088,463,93.33
429552,435,89.68
1063557,403,94.08
1009933,718,92.93
450104,698,92.26
429550,584,94.86
834370,541,98.59
1033166,513,96.68
770372,505,93.28
985879,502,97.26
619693,483,94.74
1017820,477,96.27
426446,472,96.08
532798,471,94.44
865372,469,95.12
421063,460,95.42
1044811,431,92.87
769868,425,93.45
988474,405,92.23
364220,402,92.48
767046,839,95.8
689769,707,95.07
1263100,563,95.29
963330,546,96.12
1101044,541,97.85
372448,530,95.22
372448,512,94.57
767046,809,94.19
975667,599,96.28
830047,524,92.9
834370,468,93.07
911602,452,95.48
767046,809,94.19
975667,599,96.28
830047,524,92.9
834370,468,93.07
911602,452,95.48
767046,915,98.21
1217803,844,96.23
724149,839,92.22
847379,834,92.69
689769,804,98.67
429552,803,96.07
763657,801,92.75
1009933,793,93.41
532796,775,90.63
1054884,770,95.67
450104,769,93.06
893899,760,93.41
1055022,760,95.43
1242032,743,96.46
747621,721,92.98
1171715,712,94.77
464291,709,94.48
429550,706,98.93
1174927,703,91.74
1052579,702,91.88
871129,681,96.11
834266,677,93.37
1095862,675,96.86
1254093,669,91.22
830047,663,98.51
1190555,660,96.58
741601,656,94.81
975667,654,98.6
1028171,652,95.14
885133,649,94.58
996296,647,96.9
973399,645,95.93
941423,632,94.35
1263100,629,98.04
1118574,627,94.19
1066383,620,97.81
767311,618,95.54
711786,614,93.94
798208,614,96.84
517247,606,93.79
999714,604,96.77
784054,604,98.19
1245569,599,95.26
829747,598,96.2
1017927,594,93.7
1047286,588,95.73
963330,587,98.39
832915,586,96.28
753769,584,97.92
688307,583,91.76
1042788,580,96.43
484669,578,94.22
421064,576,95.79
895083,571,96.41
798950,567,94.65
1087294,564,97.61
1017572,563,94.83
1101044,562,99.38
577429,561,99.33
1128957,556,95.76
431260,554,95.77
1168656,554,96.96
770372,545,95.65
767046,838,96.32
767046,823,94.68
133938,299,93.4
830047,272,87.9
767046,840,94.9
689769,721,94.35
975667,624,96.85
996296,588,93.06
830047,586,94.27
91913,582,94.13
1263100,577,95.45
1066383,567,95.89
963330,551,96.07
767046,893,97.05
1217803,799,93.9
689769,747,96.02
429550,666,96.08
975667,643,98.1
1263100,618,97.07
1066383,600,96.67
830047,596,95.03
963330,574,97.09
784054,554,95.46
464291,554,90.59
871129,549,92.69
798208,546,94.55
577429,542,98.33
431260,539,94.87
1252228,539,92.16
834370,536,98.24
1101044,525,97.22
767311,524,92.48
1033166,522,96.97
983881,519,98.8
674176,497,96.57
1016316,481,96.12
718998,475,93.53
1029795,461,97.72
725897,455,93.77
767046,861,95.93
689769,726,94.62
975667,620,96.95
429550,537,93.31
784054,515,93.02
834370,504,95.35
372448,499,94.19
695556,475,94.72
1023071,1203,95.1
992512,1067,90.29
1021312,960,90.58
767046,935,99.39
532796,891,93.1
1217803,880,97.49
847379,876,93.5
1087088,853,97.74
450104,842,95.27
1009933,810,94.33
1216881,809,90.85
689769,803,98.31
763657,798,93.45
724149,756,91.09
1055022,753,94.78
893899,733,92.37
834266,733,95.33
1294900,727,93.42
747621,724,92.76
901050,721,92.09
464291,718,95.14
1174927,716,92.01
1054884,708,95.11
871129,699,96.1
884790,693,94.14
1242032,693,95.25
429550,691,98.22
1052579,691,91.33
1254093,675,91.23
1252228,675,95.93
770129,666,89.12
975667,665,99.39
830047,664,98.37
1262289,661,93.26
767311,653,98.19
1263100,647,99.26
789784,646,90.27
996296,645,96.81
798208,642,97.33
941423,631,93.58
973399,627,94.51
1095862,623,94.93
1171715,623,92.5
1017572,622,94.42
784054,606,98
829747,602,96.52
429552,601,92.62
832915,600,96.41
774837,593,91.71
753769,592,97.78
1066383,592,96.35
1042788,591,96.64
963330,588,98.28
1175036,579,97.94
895083,572,96.5
350094,570,91.22
1087294,568,98.27
1038482,568,93.8
724151,567,98.09
770372,565,96.9
922576,559,94.17
1128957,558,94.76
520330,558,97.43
834370,557,99.47
725897,557,96.5
1101044,554,98.76
735806,547,92.99
474088,547,97.49
741601,546,92.54
1033166,542,97.94
948538,542,97.73
577429,541,97.95
772685,540,93.91
1017820,537,98.57
590515,537,94.72
988474,536,98.43
983881,536,99.82
803703,536,92.25
532798,535,96.47
767046,808,93.71
689769,719,94.8
975667,630,97.4
996296,552,91.61
963330,543,95.78
830047,542,93.3
784054,532,93.3
1101044,518,96.68
1263100,515,93
577429,505,95.54
1066383,500,93.39
767046,887,97.18
1217803,791,94.18
689769,756,96.49
975667,627,96.95
830047,614,96
464291,600,92.08
1263100,586,96.33
798208,582,94.88
996296,579,93.2
784054,537,95.33
1101044,535,97.84
963330,531,95.67
577429,519,97.16
834266,509,89.8
753769,505,94.52
983881,502,97.25
985879,485,95.41
767046,826,94.52
689769,744,95.67
975667,605,95.97
830047,570,93.01
963330,555,95.96
1101044,548,98.7
1087294,482,94.17
798208,464,92.64
725897,446,92.36
767046,851,96.32
689769,747,95.98
975667,622,96.58
830047,559,94.13
996296,551,92.47
1101044,544,98.38
767311,543,93.56
963330,537,96.06
1087294,511,95.68
798208,511,94.01
577429,503,95.98
983881,498,97.58
784054,495,93.74
834370,484,95.4
985879,482,96.09
911602,461,95.25
825238,455,97.01
753769,438,92.38
725897,424,92.63
693320,416,98.31
905576,405,97.26
758198,389,98.1
309584,380,95.46
724149,985,94.86
847379,946,94.07
767046,939,99.52
532796,927,92.75
1217803,912,98.29
450104,857,94.73
1009933,855,95.18
429552,853,96.94
1055022,834,97.11
763657,829,93.46
1054884,828,97.42
689769,815,98.74
893899,810,93.68
1052579,801,92.44
1087088,799,94.46
747621,795,94.36
774837,784,95.84
1174927,773,93.09
834266,766,95.78
464291,758,96.17
1242032,750,97.07
871129,746,97.7
1254093,711,91.7
429550,701,99.07
885133,689,95.61
1017927,689,95.7
1101191,684,96.5
1095862,679,97.22
941423,678,95.37
1118574,673,95.88
1017572,672,96.24
830047,671,98.8
517247,670,94.38
975667,669,99.66
803703,664,94.42
1190555,662,96.39
741601,660,95.5
767311,653,98.61
1263100,652,99.45
1047286,652,98.6
1171715,651,92.99
711786,649,95.43
973399,645,95.83
996296,642,96.32
1029950,632,94.36
784054,624,99.41
484669,623,96.21
431260,622,98.55
1038482,620,96.53
1262289,620,92.22
1028171,616,93.6
829747,615,97.7
421064,613,97.16
1042788,612,98.25
1128957,612,98.36
688307,611,91.11
963330,609,99.53
999714,606,97.15
753769,599,98.69
350094,597,91.97
832915,593,96.39
665659,592,95.44
772685,591,94.88
646319,587,94.06
735806,583,94
770372,583,97.86
895083,581,97.41
1087294,579,99.11
720557,577,95.8
1175036,575,97.38
1076624,568,96.33
725897,566,97.09
474088,563,98.83
725224,562,96.02
1009227,556,97.68
724151,551,96.82
805976,541,95.2
983881,536,99.89
695556,528,98.04
1017266,520,95.43
1017820,519,97.38
718998,515,96.35
