378209,626,99.14
351985,624,99.66
720554,597,99.09
334950,596,99.23
533623,591,99.04
1023967,2035,92.03
1130570,1802,95.72
249346,1586,89.12
620333,1550,95.93
830448,1516,95.31
426449,1406,95.8
1044903,1374,95.67
1122860,1333,95.58
1330572,1321,94.1
553820,1318,97.11
946877,1307,95.54
831951,1307,95.73
865899,1284,96.24
923665,1244,98.41
1083969,1235,94.94
519314,1227,92.91
319886,1192,92.9
392261,1190,94.75
548945,1187,92.74
1145470,1172,94.01
1006238,1149,96.12
664217,1149,94.52
794499,1144,95.06
690909,1132,97.9
338759,1081,97.75
1210523,1056,99.49
329213,1039,95.57
819892,1037,94.69
545590,1033,94.49
983833,1025,97.44
938896,995,98.85
530560,977,93.68
973284,967,96.06
451993,954,92.83
505562,952,95.24
681992,948,97.87
1023966,945,93.82
687323,918,99.51
667031,916,92.36
981294,911,96.92
259497,898,93.3
687730,897,97.79
829262,890,98.7
462733,887,96.33
600533,858,97.75
417910,840,96.2
559471,835,94.6
228210,834,96.36
873670,832,91.07
972694,831,96.97
464731,829,97.73
1074472,816,97.07
1122862,813,99.3
1130571,810,98.53
322132,782,92.73
720559,781,95.58
399215,776,94.76
442103,769,93.96
415541,758,94.21
782904,731,95.92
831953,710,96.57
1006237,687,96.85
659694,673,98.73
1130570,1775,95.2
1023967,1561,89.31
620333,1540,94.94
830448,1512,95.04
426449,1433,95.16
249346,1364,85.87
553820,1357,97.26
1122860,1334,95.55
865899,1318,96.24
946877,1308,94.11
519314,1273,92.19
923665,1271,99.11
1083969,1268,94.64
1044903,1260,93.9
319886,1224,94.67
794499,1209,95.43
1006238,1203,96.6
1145470,1184,93.34
392261,1176,92.84
329213,1168,97.7
690909,1145,97.98
1017155,1117,95.46
664217,1115,93.94
338759,1087,98.1
773126,1075,97.68
1210523,1062,99.61
983833,1050,97.41
545590,1045,94.65
548945,1035,89.71
819892,1025,94.2
667031,1010,91.52
530560,1010,93.29
442103,977,95.92
973284,973,95.43
938896,972,97.66
981294,970,98.7
1023966,937,93.45
259497,930,93.76
687730,930,98.33
559471,928,95.27
687323,907,98.93
228210,907,97.34
681992,899,96.44
568463,890,98.48
462733,871,95.41
464731,864,98.91
417910,845,97.21
1063562,834,99.82
829262,831,95.79
831951,814,90.27
1130571,808,98.27
720559,783,94.85
782904,783,97.75
1122862,783,97.34
972694,772,95.39
1006237,754,98.57
831953,694,96.09
412186,685,93.25
819891,678,97.06
1022275,676,97.79
1145468,665,98.14
193131,654,96.1
225251,641,95.58
1044900,640,97.52
946876,638,96.95
1083968,622,99.06
220960,622,94.47
440833,615,98.12
530559,586,95.74
720554,585,98.43
334950,577,97.68
245086,564,97.47
672098,561,97.6
533623,547,97.36
249346,1633,90.58
1130570,1357,92.38
553820,1345,97.36
865899,1310,96.19
319886,1247,95.15
923665,1235,97.85
664217,1190,96.08
392261,1182,94.76
548945,1172,93.17
1145470,1159,94.45
794499,1135,95.64
1006238,1116,95.68
329213,1073,95.19
1210523,1063,99.64
338759,1062,98.12
819892,1036,94.6
545590,1032,95.7
773126,1016,96.71
451993,1013,93.7
983833,1005,97.16
322132,957,94.73
973284,942,94.01
938896,941,96.49
259497,936,94.17
681992,927,96.88
559471,924,95.73
981294,914,97.55
462733,907,97.55
741749,901,98.44
687323,900,99.12
687730,895,97.61
228210,887,97.4
530560,867,92.81
464731,857,98.96
417910,801,95.99
831951,779,91.17
365902,772,97.75
442103,753,94.12
985219,745,99.47
972694,733,94.38
515837,727,97.13
323070,640,88.35
1083968,630,99.4
320008,619,98.81
204360,613,95.83
737242,545,99.29
1104764,536,96.89
217377,529,97.44
1130570,1630,94.58
249346,1610,89.36
830448,1567,96.42
620333,1562,96.08
1023967,1490,90.02
519314,1435,96.07
426449,1407,95.47
865899,1353,96.8
553820,1339,97.63
946877,1293,95.46
319886,1276,96.71
1083969,1274,95.88
794499,1269,97.4
664217,1264,97.24
923665,1247,98.47
667031,1239,94.69
1044903,1216,95.18
1006238,1200,97.17
392261,1190,95.56
329213,1176,97.43
690909,1156,98.74
451993,1091,94.72
983833,1072,98.68
773126,1069,97.76
831951,1069,93.71
338759,1058,97.53
545590,1058,95.66
530560,1028,95.67
323070,1025,92.43
973284,1007,96.89
442103,998,97.29
505562,978,96.34
259497,963,95.39
681992,960,98.13
196931,953,95.51
687323,908,99.37
399215,904,98.03
417910,889,98.47
322132,871,94.08
600533,868,98.45
217377,537,97.53
620333,1470,93.78
426449,1366,94.38
830448,1362,93.59
249346,1357,86.97
553820,1344,96.95
1122860,1330,95.36
865899,1302,96.26
923665,1228,97.67
519314,1228,92.67
794499,1191,95.47
1044903,1182,93.07
392261,1181,93.64
319886,1178,93.22
1145470,1172,94.33
946877,1167,93.71
1006238,1150,95.46
690909,1140,97.88
548945,1134,91.74
1083969,1126,93.21
329213,1107,95.99
1330572,1092,91.9
1023967,1075,88.1
1210523,1055,99.43
338759,1045,96.97
773126,1038,96.75
545590,1034,95.4
819892,1032,94.58
1017155,1024,92.98
1023966,1020,94.49
983833,1019,97.13
667031,1009,92.38
664217,990,93.37
973284,976,95.42
451993,968,91.92
505562,967,95.89
938896,961,97.58
981294,954,98.49
681992,938,97.65
559471,931,95.46
687323,906,99.1
687730,890,97.38
259497,885,93.11
415541,883,95.58
741749,882,96.99
228210,881,96.96
829262,879,97.57
568463,876,97.7
442103,869,94.66
322132,868,93.51
462733,866,96.17
464731,856,98.6
1074472,841,97.7
417910,836,95.48
600533,833,97.17
382545,820,93.75
530560,815,90.88
1063562,813,98.65
1130571,800,98.24
399215,776,94.56
972694,775,94.73
1122862,774,97.55
720559,770,94.24
365902,769,97.28
1006237,765,98.93
782904,755,96.44
257529,754,95.73
477041,749,98.16
515837,742,98.63
831953,728,97.38
417467,708,98.03
831951,705,90.79
235028,700,96.42
193131,697,97.88
219360,694,99.91
941427,691,97.25
819891,687,97.38
416517,682,97.26
1022275,682,98.26
565759,679,96.37
453646,677,99.42
620333,1451,94.01
830448,1450,94.99
426449,1412,95.1
553820,1299,96.05
865899,1291,96.02
519314,1287,93.48
1130570,1280,91.85
1122860,1270,94.35
1330572,1236,92.66
923665,1231,97.71
319886,1213,94.54
794499,1201,96
664217,1155,95.23
1145470,1154,94.02
1083969,1139,93.72
946877,1134,93.79
690909,1131,97.74
1006238,1126,95.21
548945,1104,92.16
1044903,1086,92.97
667031,1072,93.01
392261,1070,92.82
329213,1060,95.5
773126,1043,96.85
1210523,1042,98.95
1017155,1041,94.84
249346,1029,86.08
545590,1024,94.41
338759,1023,96.37
819892,1012,94.48
983833,1009,96.81
1023966,984,94.49
451993,978,92.94
938896,963,97.31
973284,956,95.14
505562,949,94.19
981294,940,97.43
681992,915,96.81
687323,902,98.66
530560,901,92.96
559471,901,95.01
415541,896,95.22
568463,859,97.54
600533,851,97.44
259497,850,93.27
417910,843,96.46
464731,810,96.95
322132,809,92.39
365902,770,97.67
1122862,768,97.45
382545,760,92.54
972694,751,94.46
477041,749,98.11
442103,746,93.54
399215,740,94.8
720559,737,93.99
257529,721,94.45
515837,719,97.35
417467,714,98.32
193131,705,98.13
235028,694,96
1022275,685,98.29
830448,1479,95.01
249346,1465,87.31
620333,1451,93.37
426449,1411,95
1122860,1322,94.71
553820,1316,96.88
1330572,1307,93.75
865899,1293,96.08
319886,1226,94.17
519314,1220,92.2
923665,1205,97.06
946877,1190,93.24
1083969,1190,93.57
690909,1128,97.33
794499,1104,93.72
1006238,1102,95.65
548945,1100,89.88
392261,1094,92.99
1044903,1087,92.64
1145470,1083,93.63
1023967,1054,87.69
1210523,1048,98.82
545590,1044,95.41
329213,1042,94.63
1017155,1038,94.2
664217,1034,92.73
773126,1032,96.8
451993,1006,91.49
338759,1005,96.29
983833,994,96.51
667031,972,91.87
819892,967,93.3
973284,958,94.84
938896,951,96.66
1023966,945,93.56
559471,937,95.3
981294,926,97.4
228210,896,96.83
687323,879,96.27
530560,863,90.21
464731,857,98.8
568463,856,97.23
462733,854,94.91
322132,842,92.17
831951,838,91.02
417910,808,95.24
259497,807,92.24
829262,806,96.1
1063562,805,98.22
720559,776,94.89
365902,773,97.7
782904,764,97.2
442103,733,91.96
266505,475,97.82
305675,467,98.95
320237,408,97.58
271986,398,98.74
192564,370,96.01
326968,349,97.27
330391,349,99.33
830448,1470,95.07
620333,1448,94.4
426449,1398,95.31
553820,1281,96.08
1130570,1267,92.41
1330572,1263,94.12
319886,1256,95.25
865899,1242,95.53
923665,1230,97.56
1122860,1216,94.21
548945,1201,92.95
664217,1185,96.48
794499,1167,95.55
519314,1154,91.99
1017155,1135,95.91
249346,1134,87.57
690909,1097,96.89
1006238,1092,94.45
1044903,1076,93.51
545590,1034,95.31
946877,1032,92.7
1210523,1029,98.36
392261,1019,92.08
831951,1014,92.56
1145470,1013,92.72
1083969,997,92.96
667031,995,91.68
338759,978,96.05
451993,976,93.1
983833,963,95.83
973284,955,95.36
938896,955,97.23
819892,946,93.82
1023966,940,93.29
505562,938,94.55
773126,905,95.14
981294,889,96.82
687323,887,98.18
741749,863,97.39
329213,861,92.54
462733,861,96.13
829262,850,96.6
681992,847,95.7
687730,833,96.14
559471,822,94.35
322132,807,93.7
568463,794,95.97
464731,773,96.37
259497,765,90.58
1130571,754,96.75
228210,750,94.52
1006237,724,97.29
530560,722,92.12
365902,713,95.6
1122862,707,95.89
417467,702,97.94
782904,698,95.59
515837,696,96.62
831953,696,96.61
415541,666,93.12
382545,654,90.6
873670,654,90.9
1145468,653,97.63
600533,653,93.52
426451,648,97.64
819891,640,96.27
565759,634,95.22
1128086,634,96.97
659694,629,96.36
946876,620,96.66
391015,619,95.93
1044900,613,97.3
1083968,611,98.57
705561,610,98.43
557819,604,96.17
258212,602,96.39
519314,1241,92.56
923665,1192,97.19
1130570,1157,90.6
690909,1100,96.89
329213,1061,94.94
667031,1049,93.03
773126,990,96.12
973284,976,95.63
196931,957,95.67
938896,942,96.62
600533,859,97.86
1006237,758,98.72
831953,728,97.73
219360,694,99.88
391015,673,97.62
279134,673,95.22
946876,670,98.2
557819,652,98.04
224688,643,96.78
533623,580,98.73
620333,1462,94.45
830448,1413,94.08
426449,1379,95.17
553820,1296,96.8
519314,1276,94.3
865899,1257,95.33
1083969,1231,95.04
923665,1229,97.63
319886,1221,94.64
664217,1153,94.95
1122860,1146,93.63
392261,1143,93.85
794499,1130,94.79
946877,1127,93.46
1006238,1107,94.64
1145470,1099,93.08
690909,1084,96.05
548945,1067,92.07
329213,1066,95.6
1017155,1060,94.9
1044903,1058,92.85
1210523,1045,99
249346,1042,86.94
773126,1039,97.1
338759,1014,96.36
983833,992,96.46
451993,984,93.81
831951,976,92.94
938896,967,97.39
973284,946,94.75
505562,930,93.12
981294,925,96.77
667031,917,92.7
681992,910,96.65
687323,901,98.72
741749,891,97.76
559471,884,93.97
530560,880,92.95
322132,876,93.46
819892,869,91.9
417910,858,97.01
568463,837,97.24
462733,821,94.37
687730,811,95.3
464731,802,97.44
1074472,793,96.33
829262,792,95.31
228210,779,95.21
600533,777,95.64
365902,766,96.93
442103,747,94.09
1130571,744,96.13
1006237,736,97.29
259497,731,91.85
1122862,729,96.28
782904,711,94.75
515837,703,97
831953,687,96.59
565759,679,96.05
219360,675,99.07
941427,660,96.03
415541,655,92.61
1145468,645,97.32
416517,636,96.01
279134,633,93.95
720559,629,92.92
426451,628,96.87
1044900,623,96.99
946876,620,96.85
705561,614,98.75
1023966,613,91.91
399215,611,92.99
543414,609,97.78
320008,608,98.3
258212,600,96.29
1083968,599,97.81
620333,1431,94.24
830448,1427,94.62
1122860,1318,94.81
426449,1279,94.18
553820,1274,95.99
865899,1254,95.33
923665,1224,97.73
519314,1220,92.9
1044903,1176,93.95
1145470,1156,93.83
1023967,1113,88.41
1083969,1103,93.46
319886,1102,93.23
794499,1100,94.56
690909,1095,96.64
392261,1083,93.1
1330572,1067,92.4
1017155,1066,94.59
548945,1066,90.82
1023966,1062,95.39
1006238,1059,95.05
664217,1051,93.82
1210523,1029,98.51
249346,1018,86.67
773126,1013,96.55
983833,986,96.25
338759,963,96.04
973284,950,95.32
946877,943,92.39
329213,940,93.64
938896,923,96.7
981294,918,97.65
681992,902,96.86
687323,878,97.59
741749,873,97.58
819892,861,92.62
545590,853,93.18
462733,835,95.02
559471,833,93.93
322132,823,93.24
600533,820,96.63
568463,818,96.24
1063562,813,98.8
687730,807,95.44
228210,804,95.28
417910,793,95.25
1074472,780,96.15
415541,771,94.16
464731,757,96.18
829262,752,95.15
365902,752,97.25
1130571,730,96.25
515837,718,97.47
442103,717,93.32
782904,711,95.4
941427,711,98.08
1006237,705,97.01
417467,694,97.44
477041,690,96.73
259497,685,90.63
257529,677,93.52
193131,668,97.52
219360,665,98.64
451993,663,90.16
831951,663,91.59
279134,660,96.27
819891,659,96.61
831953,657,96.11
565759,644,95.97
1044900,643,98.04
426451,642,97.37
720559,636,92.47
1145468,635,97.18
509575,634,97.54
382545,634,89.92
453646,633,97.66
479490,631,98.04
946876,615,96.52
705561,610,98.48
667031,607,89.68
1145470,1073,92.06
983833,987,96.36
565759,679,96.38
620333,1573,95.97
249346,1472,87.71
426449,1392,95.16
865899,1362,97.26
553820,1343,97.55
946877,1237,94.72
519314,1235,92.34
1122860,1207,93.16
923665,1190,97.08
1083969,1175,94.04
548945,1157,93.28
794499,1125,95.07
1044903,1108,92.89
690909,1108,97.19
1210523,1059,99.37
319886,1047,92.17
1006238,1015,93.26
338759,1011,96.28
983833,993,96.98
773126,981,95.88
545590,974,94
329213,968,93.41
938896,964,97.04
664217,950,92.18
981294,939,97.56
681992,897,96.46
819892,895,92.78
687323,888,98.26
687730,879,97.16
741749,876,97.63
667031,826,91.34
228210,822,95.35
464731,818,97.35
568463,814,96.22
1074472,791,96.6
417910,781,94.59
1130571,763,96.87
515837,725,97.21
219360,683,99.55
453646,663,98.66
565759,645,95.51
1083968,605,98.16
351985,585,97.68
334950,572,97.8
672098,561,97.54
829745,542,97.62
326507,530,97.15
843076,392,99.26
830448,1423,94.54
620333,1333,93.06
1130570,1326,91.71
249346,1317,86.98
319886,1224,94.19
865899,1198,94.17
426449,1188,92.76
553820,1149,94.63
392261,1140,93.04
1083969,1135,93.57
664217,1108,94.06
923665,1096,95.32
690909,1032,95.03
1122860,1024,91.67
519314,1021,90.67
545590,1005,94.65
338759,992,95.39
946877,983,92.05
1210523,965,96.53
1017155,963,92.51
794499,950,92.98
1145470,942,91.3
1044903,926,91.93
505562,925,95
1006238,917,92.66
819892,910,93.32
667031,897,90.84
687323,880,97.05
451993,878,91.65
938896,877,95.51
981294,866,95.9
1330572,859,89.51
329213,834,91.89
548945,822,89.44
530560,811,92.14
829262,802,95.62
417910,791,95.03
559471,780,93.59
741749,775,94.61
1063562,760,96.51
782904,758,96.98
973284,758,91.91
464731,746,95.19
1023966,711,91.93
983833,703,90
365902,695,95.19
831953,684,95.85
219360,667,98.47
515837,657,95.12
193131,644,95.74
382545,641,91.67
873670,633,89.08
1006237,631,93.61
417467,629,94.84
204360,629,96.51
972694,606,92.69
257529,592,91.28
672098,570,97.89
1044900,561,94.92
1130571,522,90.9
946876,505,93.49
720559,490,90.75
249346,1581,90.28
830448,1523,95.74
620333,1445,94.03
865899,1270,95.98
553820,1270,96.31
548945,1180,91.85
392261,1171,94.69
319886,1162,93.11
426449,1154,92.73
923665,1152,96.57
519314,1097,90.48
690909,1072,96.73
451993,1069,94.43
338759,1062,97.88
794499,1020,93.65
664217,1019,93.51
1006238,1017,93.34
1044903,992,92.25
1210523,986,97.25
1083969,982,93
505562,981,96.48
322132,969,95.1
545590,960,94.25
973284,957,95.52
259497,949,94.31
938896,948,96.94
983833,940,95.39
462733,905,97.14
681992,902,96.69
687323,896,98.69
741749,887,97.63
773126,876,94.6
600533,873,98.39
981294,871,96.06
819892,867,92.49
829262,852,97.22
323070,834,89.75
464731,827,97.82
687730,821,95.98
667031,810,90.31
228210,804,95.36
568463,803,96.04
417910,786,94.77
946877,782,90.86
559471,751,92.95
782904,743,96.36
415541,737,92.95
235028,731,97.07
941427,731,98.69
515837,726,97.81
417467,716,98.54
329213,702,89.68
831951,697,90.57
1006237,694,96.78
454176,675,94.97
219360,673,98.76
453646,670,98.96
509575,660,98.42
224688,646,97.25
831953,644,95.69
477041,643,95.56
565759,638,95.3
769275,633,96.4
591311,626,92.48
391015,623,96.87
819891,622,96.08
490116,620,95.93
705561,616,98.94
365902,614,95.13
479490,610,97.16
727074,606,98.44
795406,606,96.42
1044900,596,96.59
946876,595,96.13
435628,588,95.62
272808,575,98.32
543414,574,96.3
1083968,572,97.34
620333,1342,93.15
1122860,1327,95.05
426449,1323,94.54
830448,1240,92.36
553820,1216,95.05
923665,1182,96.44
1145470,1173,93.48
319886,1173,93.42
865899,1160,93.7
690909,1120,97
794499,1111,94.12
519314,1086,90.81
1210523,1030,98.44
773126,1016,96.2
983833,1013,96.55
338759,1006,96.35
664217,987,93.64
1017155,977,93.27
938896,973,97.64
667031,952,91.76
505562,946,94.3
1006238,940,93.09
973284,926,93.83
1330572,925,90.52
741749,899,98.07
981294,898,96.78
392261,895,90.74
687323,893,98.32
681992,888,95.81
545590,872,92.08
417910,868,96.61
462733,864,95.82
1083969,851,91.39
568463,845,96.57
228210,844,95.81
687730,838,95.93
548945,831,88.33
1023966,829,92.55
442103,825,94.2
382545,810,93.16
464731,810,96.97
600533,798,95.87
1074472,798,95.95
829262,796,94.88
196931,796,92.48
1063562,794,97.22
399215,781,95.12
819892,769,91.37
365902,768,96.84
451993,762,90.51
946877,761,91.32
782904,756,96.65
559471,754,92.88
1130571,741,96.28
720559,737,94.4
1122862,731,96.31
515837,729,97.43
477041,725,97.05
1006237,724,97.31
259497,724,90.96
257529,714,93.86
941427,712,97.04
415541,709,92.64
530560,707,90.95
322132,707,91.4
417467,693,97.09
219360,693,99.79
972694,689,92.43
565759,668,96.36
258212,666,98.13
831953,654,95.41
946876,653,97.19
509575,652,97.62
193131,650,96.1
453646,648,97.48
1022275,647,96.41
620333,1316,92.4
553820,1249,96.07
1122860,1236,93.62
1044903,1217,94.41
923665,1211,97.12
865899,1202,94.77
426449,1199,93.13
519314,1179,92.41
794499,1154,95.29
1145470,1129,93.35
319886,1128,93.29
690909,1118,97.7
946877,1100,92.73
664217,1094,94.36
1006238,1088,95.35
329213,1082,95.79
392261,1049,92.35
1330572,976,90.99
545590,967,93.75
338759,966,96.09
983833,958,95.44
1017155,950,93.57
505562,923,94.09
681992,904,96.67
249346,902,84.59
938896,886,95.42
687323,871,97.13
741749,866,97.09
981294,859,95.75
687730,849,96.34
559471,839,94
530560,832,92.82
1083969,810,91.92
548945,809,87.78
417910,805,96.25
1130571,801,98
462733,797,93.46
442103,790,94.01
829262,789,95.2
1023966,782,92.19
600533,780,96.09
1122862,779,97.55
259497,771,90.94
720559,767,94.41
1006237,758,98.47
365902,753,97.15
972694,752,94.52
819892,747,91.08
477041,739,97.53
667031,715,89.68
1022275,643,96.7
795406,641,97.6
672098,569,97.88
451993,565,88.72
783759,563,96.19
220960,501,92.12
831951,486,88.81
399215,466,91.75
620333,1363,93.23
426449,1320,94.19
553820,1259,96.01
865899,1228,95.17
923665,1216,97.54
319886,1189,94.53
690909,1113,97.4
1122860,1102,92.74
794499,1097,94.08
1023967,1072,88.2
1145470,1047,93.58
1210523,1041,98.94
1006238,1025,94.11
664217,988,93.5
519314,986,90.28
983833,971,95.94
773126,967,95.56
338759,958,94.51
938896,940,96.09
505562,936,94.09
1083969,935,92.26
392261,934,90.75
973284,927,94.17
545590,924,93.17
451993,922,91.73
1017155,911,92.35
329213,901,93.07
1023966,898,93.38
819892,895,92.39
981294,892,96.13
687323,889,97.92
741749,884,97.88
681992,883,95.92
1044903,874,91.36
946877,862,91.19
687730,854,96.46
462733,833,94.62
548945,821,89.07
249346,819,84.66
464731,818,97.51
568463,815,96.73
1063562,811,98.57
530560,810,91.66
829262,810,95.15
1130571,795,98.01
322132,793,92.24
600533,786,95.72
259497,785,91.96
1122862,779,97.78
782904,778,97.45
1074472,773,95.62
228210,762,94.9
559471,756,93.32
365902,750,96.63
1006237,744,97.71
415541,742,93.47
515837,733,98.06
941427,729,98.63
985219,726,98.4
831953,721,96.79
257529,719,95.52
667031,715,89.34
417467,702,97.8
477041,695,96.58
382545,690,90.49
219360,688,99.61
279134,685,95.53
235028,678,95.8
565759,676,96.46
426451,669,98.72
819891,668,97.17
193131,667,96.89
972694,665,93.48
417910,660,92.54
659694,659,97.84
453646,657,98.18
1128086,655,97.59
1145468,654,97.62
509575,650,97.77
795406,650,98.4
831951,644,90.13
1022275,641,96.6
720559,641,92.72
620333,1424,93.37
553820,1275,95.53
865899,1273,95.36
426449,1266,92.96
923665,1225,97.35
319886,1172,92.97
1122860,1152,92.82
690909,1133,97.46
794499,1111,93.98
329213,1079,94.61
1210523,1058,99.44
338759,1058,97.24
545590,1053,94.7
983833,995,96.18
1006238,984,92.83
973284,983,95.62
938896,978,98.04
773126,969,95.02
664217,957,92
981294,940,97.8
519314,933,89.27
687323,907,99.16
505562,900,92.44
228210,896,97.12
1017155,895,91.29
1023966,872,92.95
819892,865,92.57
464731,850,98.37
829262,848,96.81
741749,845,95.76
559471,834,93.81
462733,829,94.39
687730,828,95.5
600533,815,96.12
1130571,804,98.3
1122862,771,97.29
442103,769,93.69
257529,753,96.19
720559,750,94.21
1006237,749,98.06
477041,748,98.05
681992,747,93.37
259497,739,89.74
515837,722,97.78
417467,719,98.68
219360,695,99.94
831953,692,95.9
399215,684,93.09
565759,675,96.39
659694,672,98.56
509575,672,98.87
453646,668,98.93
1044900,663,99.03
941427,663,96.22
426451,662,98.45
416517,659,96.62
1128086,658,98.17
479490,651,99.12
